sampleID,relationshipID,year,location,municipality,deg_m_sN,deg_m_sE,locationID,ringID,age,sex,bm,wl,material,eggs,nestling,StableC,C_percent,StableN,N_percent,settlement,transport,fully_cultivated_land,infield_pasture,forest,open_land,bog,freshwater,sea,surface_cultivated_land,coniferous_forest,deciduous_forest,mixed_forest,tree_species_unknown,not_relevant,not_registered,impediment_forest_quality,low_forest_quality,medium_forest_quality,high_forest_quality,not_relevant_forest_quality,sea_distance_m,industry_distance_m,transport_settlement_distance_m,ski_arenas_distance_m,shooting_ranges_distance_m,Ag,Al,As,Au,B,Ba,Bi,Ca,Cd,Ce,Co,Cr,Cs,Cu,Dy,Er,Eu,Fe,Ga,Gd,Hf,Hg,Ho,K,La,Li,Lu,Mg,Mn,Mo,Na,Nb,Nd,Ni,P,Pb,Pr,Rb,S,Sb,Sc,Se,Si,Sm,Sn,Sr,Tb,Th,Ti,Tl,U,V,W,Y,Yb,Zn
24_18,124Ad,2018,Sandvika,Ytterøy_Levanger,634810,111314,62,3026329,Adult,F,650,NA,Feathers,4,4,-24.07,49.06,7.86,15.07,33028.35259,14055.33012,452806.8365,217925.6209,797975.6589,79298.66127,0,162.294863,1537723.042,6867.46725,746905.9726,23868.02236,27201.66401,79298.66127,2044643.323,217925.6209,94000.95322,102253.5334,430497.1079,250522.7258,2262568.944,57.10563536,8468.566881,190.1501809,9111.299467,10082.62455,0.0060729388,19.8271286774,0.0305891642,0.0026184989,0.2841103437,0.158717239,0.0031259987,37.7828729529,0.0037173063,0.0166437747,0.0234712872,0.1190530595,0.0015031912,3.3616271163,0.0016026463,0.0008282723,0.0003195518,22.59571987,0.0055273897,NA,0.0030943464,1.2732152248,0.0002645795,5.7008490104,0.0103308234,0.0058484795,0.00011892,13.9096136548,0.6154736926,0.1458861753,11.8394948399,0.002167271,0.00908798,0.065898431,81.540031817,0.0518171,0.002418634,0.026325624,25109.113007984,0.00998656,0.000228754,1.233477218,56.202324086,0.00180772,0.014920993,0.080513778,0.000234549,0.001650612,1.473633621,0.00069602,0.001601458,0.048812206,0.005038131,0.007440569,0.000840086,12.54203995
26_17,26Ad,2017,Sandvika,Ytterøy_Levanger,634810,111314,62,3026329,Adult,F,590,294,Feathers,3,2,-24.27,44.97,7.72,14.54,33028.35259,14055.33012,452806.8365,217925.6209,797975.6589,79298.66127,0,162.294863,1537723.042,6867.46725,746905.9726,23868.02236,27201.66401,79298.66127,2044643.323,217925.6209,94000.95322,102253.5334,430497.1079,250522.7258,2262568.944,57.10563536,8468.566881,190.1501809,9111.299467,10082.62455,0.0118020491,70.191049402,0.3408978603,0.0099801119,0.3756200858,1.0502608355,0.0024380472,315.9583284188,0.0475148354,0.062389238,0.1622165423,0.2981663992,0.0057555099,4.7659507376,0.0044608716,0.0028320316,0.0015182587,83.7862967122,0.0150998925,NA,0.0010956237,1.6179608537,0.0009335261,27.2525670922,0.0332758803,0.0368438654,0.0003515584,75.5622838287,11.2168912281,0.1560694734,19.1835153888,0.000520261,0.032230395,0.320822435,118.022851511,0.282118741,0.007915729,0.101373791,24820.689889919,0.017032196,0.018652163,1.259977786,247.174939597,0.006248681,0.096799702,1.243542935,0.000885003,0.007969986,4.955326433,0.002415515,0.004769233,0.175195829,0.011123016,0.025917025,0.002561165,31.858027122
22_17,12Ad,2017,Heir,Levanger,634425,112130,19,3026367,Adult,F,605,281,Feathers,6,0,-24.84,45.49,7.53,15.6,110484.5436,69849.72752,2074648.254,137484.1521,567419.1485,163452.5489,1497.263242,13479.91652,0,1830.021027,324404.0551,260769.2014,75089.95982,164949.8122,2270292.462,44640.08434,187086.6507,10248.31703,160106.7975,374927.1954,2407776.614,2387.580869,5880.213183,13.39732012,6883.16954,3430.92326,0.0214616271,37.4254522789,0.0186075119,0.0372970952,0.2814751132,0.2769038046,0.0036999935,130.7796683591,0.0029433564,0.0383342449,0.0264820398,0.1135056148,0.0028793236,3.2221300717,0.0027939279,0.0015920479,0.0008307504,37.6457595511,0.0082943861,NA,0.0007135886,0.5786748058,0.0004936853,16.999113929,0.0155901971,0.0198545832,0.0001538425,47.8674449647,0.7399939759,0.0873905835,22.3589285583,0.000520261,0.018597546,0.048395476,89.539580944,0.09251974,0.004432394,0.05780513,24452.509884213,0.014382021,0.008636051,0.80416961,75.189664938,0.003754478,0.019415017,0.163060884,0.000451818,0.004400168,2.531379051,0.000736321,0.003775782,0.097010344,0.022628971,0.013721821,0.001210608,19.87251507
102_17,12Ad,2017,Heir,Levanger,634425,112130,19,3026367,Adult,F,605,281,Blood,6,0,NA,NA,NA,NA,110484.5436,69849.72752,2074648.254,137484.1521,567419.1485,163452.5489,1497.263242,13479.91652,0,1830.021027,324404.0551,260769.2014,75089.95982,164949.8122,2270292.462,44640.08434,187086.6507,10248.31703,160106.7975,374927.1954,2407776.614,2387.580869,5880.213183,13.39732012,6883.16954,3430.92326,NA,0.3299431855,0.016388273,0.0001018913,0.2428517256,0.0704386624,NA,41.4835763986,0.0001830923,0.0002218809,0.0257229181,0.008368827,0.0006398931,0.2460001396,NA,NA,NA,221.0072335366,NA,4.42201E-05,NA,0.0208449959,NA,1110.8707224032,0.0001709837,0.0010104885,NA,55.7755835142,0.0131618485,0.0248360246,3011.7129706733,NA,0.000140295,0.005084053,887.757639912,0.003630242,NA,1.257446321,1890.997751943,NA,NA,0.296175814,3.669219547,0.000144107,NA,0.01940303,NA,1.2348E-05,0.001576176,4.6323E-05,4.2378E-05,0.002959488,1.7707E-05,0.000107393,NA,3.376558943
50_18,109Ad,2018,Vanntårn_Mosvik,Inderøy,634832,105817,30,3026368,Adult,F,640,300,Blood,4,4,NA,NA,NA,NA,73752.40051,31555.6861,266014.9717,417712.7559,2229567.736,19134.85392,24658.64923,8368.575987,0,68522.45885,2085889.188,54341.21093,103528.8115,29602.02865,448214.0931,417712.7559,51343.36278,92550.11311,958977.3113,1170490.452,865926.8491,1376.67445,13434.56121,56.6295625,315.7155951,568.5687433,NA,0.7203066998,0.0128147723,0.0002538947,0.4154271146,0.2946111293,NA,54.6573169587,0.0007389242,0.0017377251,0.0072647496,0.0089521556,0.0138096147,0.2820752529,NA,NA,NA,276.3354484619,NA,0.0001998008,NA,0.0542524224,NA,837.0691274284,0.0006508656,0.0021470113,NA,43.2906183942,0.1157034632,0.0277055407,3274.1472137306,NA,0.001198685,0.009257446,817.298929956,0.011568257,NA,2.020086801,2067.313889756,NA,NA,0.26812481,5.444738545,0.000134178,NA,0.049274476,NA,0.00034973,0.018291558,3.5505E-05,0.000133782,0.004351491,0.00011572,0.000369318,NA,3.536488475
1_17,14Ad,2017,Vanntårn_Mosvik,Inderøy,634832,105817,30,3026368,Adult,F,625,NA,Feathers,4,4,-24.26,48.87,8.78,15.3,73752.40051,31555.6861,266014.9717,417712.7559,2229567.736,19134.85392,24658.64923,8368.575987,0,68522.45885,2085889.188,54341.21093,103528.8115,29602.02865,448214.0931,417712.7559,51343.36278,92550.11311,958977.3113,1170490.452,865926.8491,1376.67445,13434.56121,56.6295625,315.7155951,568.5687433,0.003052198,11.4927489451,0.0324107722,0.0086439554,0.2087999683,0.1084897962,0.0015298338,21.3151146727,0.0015315341,0.0084646491,0.027449787,0.0594743648,0.0018374776,3.4368599648,0.0007133863,0.0004454345,0.00020533,16.4963947583,0.0034770567,NA,0.000110989,1.0144617922,0.000169789,4.3967009161,0.0033850466,0.002323833,5.54945E-05,8.7499970764,0.3364178561,0.0887468316,7.6786485145,0.000520261,0.004121118,0.037481479,74.318680144,0.04137295,0.000922117,0.013774955,26488.536127093,0.011302755,0.002236273,1.053208679,23.086134635,0.000752985,0.053386326,0.036006664,0.000144581,0.000867339,1.361291215,0.000261982,0.00043693,0.031273211,0.004744282,0.005528076,0.000500032,9.699488986
9_18,109Ad,2018,Vanntårn_Mosvik,Inderøy,634832,105817,30,3026368,Adult,F,640,300,Feathers,4,4,-24.73,49.33,8.2,15.14,73752.40051,31555.6861,266014.9717,417712.7559,2229567.736,19134.85392,24658.64923,8368.575987,0,68522.45885,2085889.188,54341.21093,103528.8115,29602.02865,448214.0931,417712.7559,51343.36278,92550.11311,958977.3113,1170490.452,865926.8491,1376.67445,13434.56121,56.6295625,315.7155951,568.5687433,0.0045360882,29.2624872993,0.0409371134,0.0015324495,0.2558138553,0.1634850324,0.0069510933,18.912571499,0.000114377,0.0244955702,0.0184925981,0.1256603491,0.0019670164,2.4797267097,0.0013999806,0.0010776478,0.000705836,27.3208698708,0.0084677974,NA,0.0006674554,0.7242359242,0.0003058718,6.2633602849,0.0111374897,0.0009317724,0.0001623979,13.3774458228,0.3851072158,0.1136473093,11.2217178237,0.004357807,0.009551735,0.044204177,69.629915233,0.137989717,0.002613076,0.032520311,24177.661415227,0.012611267,0.000228754,1.03560064,82.971777817,0.002412228,0.013744245,0.057346137,0.000295789,0.002377553,2.237978349,0.000304323,0.001147243,0.049785977,0.515477255,0.012333106,0.000952856,8.243028493
3_18,103Ad,2018,Oladalen,Levanger,634306,111659,25,3026369,Adult,F,680,289,Feathers,4,3,-25.34,48.09,9.41,14.73,244563.4832,57490.65669,1136876.983,96844.69118,1534803.697,60120.79741,0,9273.330428,0,0,1237816.506,176690.4859,120296.7044,60120.79741,1448204.453,96844.69118,97459.84584,140529.2257,398477.1697,958458.2528,1545049.144,1257.017664,5871.239054,164.208108,4264.989239,3877.381393,0.009895003,9.3587491015,0.0285771482,0.000686616,0.2227456873,0.062072567,0.0016106584,20.515954377,0.000184809,0.0228071963,0.0144592117,0.0605867578,0.0006932453,3.2415260962,0.0004717441,0.0003762587,0.000108421,11.7610046997,0.0027402504,NA,0.0005933731,0.869601194,0.0001332304,6.0330180666,0.0125598368,0.030976098,7.70244E-05,6.9661984048,0.1909798012,0.1331207463,9.4206649921,0.001661027,0.003385556,0.053820388,74.344549985,0.032463555,0.000969943,0.020569871,25224.056768121,0.009994576,0.000369617,0.982616632,46.593445966,0.00124973,0.011734591,0.041641887,0.000117848,0.000542706,1.551138322,0.000302885,0.000913563,0.023743268,0.005736393,0.002707864,0.000278845,11.163799
95_17,3Ad,2017,Oladalen,Levanger,634306,111659,25,3026369,Adult,F,670,286,Blood,5,4,NA,NA,NA,NA,244563.4832,57490.65669,1136876.983,96844.69118,1534803.697,60120.79741,0,9273.330428,0,0,1237816.506,176690.4859,120296.7044,60120.79741,1448204.453,96844.69118,97459.84584,140529.2257,398477.1697,958458.2528,1545049.144,1257.017664,5871.239054,164.208108,4264.989239,3877.381393,NA,0.4523353601,0.0055929305,0.0001194853,0.3611893854,0.2197935289,NA,37.0686921103,0.001358933,0.0003013442,0.0089136135,0.0039112562,0.0016712562,0.2772374831,NA,NA,NA,314.053515994,NA,1E-06,NA,0.0600121236,NA,1172.3266288751,5.45037E-05,0.0043784554,NA,48.5197093738,0.0251915107,0.0193388451,3130.0525281849,NA,8.6818E-05,0.007989412,854.182201203,0.005672886,NA,1.675487329,2290.606819345,NA,NA,0.354903941,8.283722278,2.7252E-05,NA,0.017851068,NA,2.7252E-05,0.003425751,6.6668E-05,5.0429E-05,0.003007485,3.8485E-05,0.000202807,NA,3.262048757
9_17,3Ad,2017,Oladalen,Levanger,634306,111659,25,3026369,Adult,F,670,286,Feathers,5,4,-24.73,49.02,6.74,15.22,244563.4832,57490.65669,1136876.983,96844.69118,1534803.697,60120.79741,0,9273.330428,0,0,1237816.506,176690.4859,120296.7044,60120.79741,1448204.453,96844.69118,97459.84584,140529.2257,398477.1697,958458.2528,1545049.144,1257.017664,5871.239054,164.208108,4264.989239,3877.381393,0.003052198,33.8467790898,0.0222589643,0.0071000431,0.2143799463,0.2053286702,0.0073106246,28.7513232085,0.0011783277,0.0311010593,0.0227291202,0.1360475051,0.0026138745,3.2855792331,0.001982506,0.0010394965,0.0006377644,36.951881801,0.0084255145,NA,0.0007874567,0.7791302179,0.0003755479,12.2425530015,0.014765089,0.0095030738,0.0001550867,16.3051870198,0.4005528059,0.0698928897,11.8958430642,0.000520261,0.015726078,0.037409966,76.303700083,0.063931993,0.003977545,0.05613342,26448.549564308,0.013569857,0.007659462,1.152500682,67.855579163,0.003163308,0.010962343,0.077540699,0.00030953,0.004438874,2.118000205,0.000531711,0.002576268,0.073835933,0.005329445,0.009486999,0.001093275,6.276446695
44_18,103Ad,2018,Oladalen,Levanger,634306,111659,25,3026369,Adult,F,680,289,Blood,4,3,NA,NA,NA,NA,244563.4832,57490.65669,1136876.983,96844.69118,1534803.697,60120.79741,0,9273.330428,0,0,1237816.506,176690.4859,120296.7044,60120.79741,1448204.453,96844.69118,97459.84584,140529.2257,398477.1697,958458.2528,1545049.144,1257.017664,5871.239054,164.208108,4264.989239,3877.381393,NA,2.0416201986,0.005454753,0.0004063483,0.2256003611,0.0449349227,NA,43.0950867357,0.000390275,0.0019863046,0.0066715151,0.0051597804,0.001147715,0.2345353049,NA,NA,NA,273.2368348804,NA,0.0014369369,NA,0.0377964963,NA,1076.9046513169,0.0011385444,0.0017408037,NA,46.3515233903,0.0487708225,0.0242870761,2851.9863458581,NA,0.000994167,0.00802366,869.718072515,0.013901199,NA,1.513540781,1773.348905801,NA,NA,0.338915925,6.825459424,0.000205899,NA,0.024732871,NA,0.000371516,0.112287578,7.2438E-05,0.00018883,0.004669058,0.000387393,0.0008066,NA,2.842420919
7_17,19Ad,2017,Mjøsund,Levanger,633934,110012,23,3026371,Adult,F,670,282,Feathers,3,0,-23.6,49.02,5.68,14.81,9594.664635,14947.73177,231675.959,36654.14803,1848716.997,22453.26116,44430.14803,930862.9042,0,0,1805460.372,28296.64846,33224.48396,48618.90192,1187081.26,36654.14803,128600.6726,1001626.758,636924.1462,148448.8297,1223735.408,4590.491,7929.420331,0.926141677,9157.131319,3421.136511,0.003052198,19.2874236036,0.007803916,0.0116451726,0.2187399993,0.1822977222,0.0023580928,31.6214084736,0.000485577,0.018093047,0.0550642314,0.0539768518,0.0011343124,3.3886723499,0.0011179163,0.0006994651,0.00020533,21.9898388767,0.0052206042,NA,0.000110989,1.970443788,0.000283895,5.6819227389,0.0075687703,0.002323833,5.54945E-05,10.0807390844,0.4063364368,0.0815737692,9.8184654233,0.000520261,0.007883673,0.02165936,124.403236382,0.045241527,0.002136051,0.023393923,26217.398699772,0.007209623,0.005404322,1.331739842,42.147152135,0.001248472,0.011463531,0.100173705,0.000232681,0.0025055,1.21547286,0.000298552,0.001341851,0.03782307,0.002954847,0.006996414,0.000648964,9.578925023
2_18,102Ad,2018,Mjøsund,Levanger,633934,110012,23,3026371,Adult,F,655,282,Feathers,4,3,-23.56,48.71,6.13,15.09,9594.664635,14947.73177,231675.959,36654.14803,1848716.997,22453.26116,44430.14803,930862.9042,0,0,1805460.372,28296.64846,33224.48396,48618.90192,1187081.26,36654.14803,128600.6726,1001626.758,636924.1462,148448.8297,1223735.408,4590.491,7929.420331,0.926141677,9157.131319,3421.136511,0.0079566,8.9255678393,0.015822785,0.0012329152,0.2937128666,0.0708816367,0.0022878682,17.9592169463,0.000542495,0.0078076752,0.0094898092,0.0938581715,0.0010567817,2.8509409066,0.0007374242,0.000416617,0.000318264,11.9909537875,0.003924051,NA,0.0014482442,1.6109880131,0.0001867452,4.7846916026,0.0035073739,0.0439323219,9.76492E-05,7.6407339779,0.3186469525,0.1014766848,9.404273149,0.00158347,0.004046524,0.01564489,70.305751338,0.028648939,0.001193864,0.015686102,24431.453440366,0.009932246,0.001084991,1.125662904,51.273774709,0.000961883,0.010973945,0.031011081,0.000198582,0.001196031,1.716091416,0.000180832,0.000271711,0.023351421,0.003180018,0.002903,0.000935492,11.185795436
27_18,101Ad1,2018,Hammerbukta,Levanger,633727,110339,66,3026456,Juvenile,F,330,NA,Feathers,NA,NA,NA,NA,NA,NA,41793.26685,69089.73771,864562.1767,96706.3505,813227.6056,168998.1412,7304.032075,1070650.216,0,7128.373505,597920.9013,175327.3298,110277.2904,171585.4585,2053223.77,31125.14929,229279.6768,58088.45346,292376.4595,409785.189,2149930.121,5819.579638,5160.096197,132.0324885,4410.303919,2508.454868,NA,3.3082894051,0.015822785,0.0007768733,0.0962236336,0.0229749015,0.000687161,53.9938729387,NA,0.0016889671,0.0114151114,0.0419085697,0.0010743128,0.9222388553,0.000549729,0.0002809776,NA,8.5583084991,NA,NA,NA,0.5847009005,0.000133816,152.5812916672,0.0008309446,0.0059902047,NA,53.7258072386,0.0947480314,0.0534930273,191.2120655528,NA,0.000869546,0.012437553,458.900662968,0.003640838,0.000294823,0.303752445,12575.904062748,0.004046377,0.010972461,0.649410737,36.636537808,0.000352622,0.003433897,0.041196478,0.000126582,0.007288302,0.621583675,0.000557994,0.000201434,0.006636225,0.002469895,0.000556465,0.000267631,14.14934962
104_17,16Ad,2017,Hallset,Inderøy,635233,110743,6,3026464,Adult,F,580,278,Blood,4,2,NA,NA,NA,NA,94527.45968,29942.23663,755014.4507,446592.9941,1712791.089,25943.61496,70200.42335,349.2759583,0,4286.86755,1585100.416,59413.69216,78608.66982,85812.34951,884120.2905,446592.9941,104045.6348,500592.6598,863778.5485,340518.2844,1330713.285,2444.148272,11827.13317,82.37801695,7685.079215,4752.518496,NA,0.2047337846,0.0201343528,0.0001109467,0.1456407039,0.0472946383,NA,39.8131175769,0.000312653,9.40481E-05,0.0053815193,0.0008583174,0.0022386662,0.2971411734,NA,NA,NA,405.3743995391,NA,5.5113E-06,NA,0.1279962774,NA,1383.6550422702,8.03771E-05,0.003526221,NA,63.8413124256,0.0173020064,0.019554119,2369.8392065458,NA,5.2548E-05,0.003439905,1155.878969728,0.017455888,NA,1.851717267,2190.607119486,NA,NA,1.029441688,4.661864584,5.89E-06,NA,0.009492028,NA,5.89E-06,0.003568813,0.000131801,2.4656E-05,0.002018622,8.446E-06,4.5212E-05,NA,3.316343214
3_17,16Ad,2017,Hallset,Inderøy,635233,110743,6,3026464,Adult,F,580,278,Feathers,4,2,NA,NA,NA,NA,94527.45968,29942.23663,755014.4507,446592.9941,1712791.089,25943.61496,70200.42335,349.2759583,0,4286.86755,1585100.416,59413.69216,78608.66982,85812.34951,884120.2905,446592.9941,104045.6348,500592.6598,863778.5485,340518.2844,1330713.285,2444.148272,11827.13317,82.37801695,7685.079215,4752.518496,0.0116970835,35.6129355022,0.0282159278,0.0214181646,0.4070735531,0.3004220652,0.0072272357,60.3350933157,0.0011783871,0.0378726002,0.0230748518,0.327237819,0.0025586629,3.1426933056,0.0022030309,0.001516475,0.0006291452,36.4370512918,0.0084884555,NA,0.0005350763,1.2512776921,0.0004795181,13.5395321259,0.017281235,0.0224598457,0.0001743548,23.7086993928,0.5773679056,0.1037392898,12.8945687898,0.000520261,0.016868962,0.057839976,85.17231487,0.070458951,0.004208558,0.055068343,25174.878804451,0.008527387,0.007542015,1.073156724,77.545934077,0.002944187,0.017530486,0.134741607,0.000386165,0.005974495,3.684034539,0.000959401,0.00265148,0.078072555,0.017094543,0.013101874,0.001213567,10.34657878
4_17,17Ad,2017,Lyngstad,Inderøy,635416,111148,10,3026465,Adult,F,600,292,Feathers,4,1,-25.4,48.96,7.92,14.78,198337.0393,48454.17728,992997.3032,128244.4494,1703512.778,51080.9842,0,8408.521136,7098.256751,1669.957,1513101.568,67462.50417,122948.7054,51080.9842,1256965.255,128244.4494,90739.41747,442544.0316,993620.4239,227689.889,1385209.704,933.9832762,9711.430508,23.97115873,3454.871599,1599.88984,0.0190120969,33.1495308923,0.0216643621,0.0184869594,0.3396184345,0.2308020408,0.0024323548,47.0352289922,0.0016679175,0.031571748,0.0250374769,0.1943699635,0.0035517995,3.4261838938,0.0022176922,0.0011381769,0.0007833676,38.1397915689,0.0079561276,NA,0.000110989,0.8515544219,0.0004530442,9.4256527659,0.0163163859,0.0223544366,0.0001952772,22.3807713888,0.565322287,0.0938579978,8.7905921729,0.000520261,0.016270381,0.08735119,83.873979638,0.061869086,0.004092631,0.051263614,26454.461591983,0.010242603,0.008954933,1.04460909,69.177151803,0.002956197,0.016971632,0.104190853,0.000409197,0.004844578,2.472772181,0.000673543,0.001762518,0.079330864,0.007044465,0.012752174,0.001133057,12.741266596
56_18,115Ad,2018,Lyngstad,Inderøy,635416,111148,10,3026465,Adult,F,620,280,Blood,3,0,NA,NA,NA,NA,198337.0393,48454.17728,992997.3032,128244.4494,1703512.778,51080.9842,0,8408.521136,7098.256751,1669.957,1513101.568,67462.50417,122948.7054,51080.9842,1256965.255,128244.4494,90739.41747,442544.0316,993620.4239,227689.889,1385209.704,933.9832762,9711.430508,23.97115873,3454.871599,1599.88984,NA,0.5446792953,0.013442941,0.0002140937,0.5109627091,0.0552731106,NA,24.2811874345,0.0003917153,0.0003161129,0.0086574294,0.0048419713,0.0031122532,0.2355430819,NA,NA,NA,250.3105340827,NA,4.95509E-05,NA,0.0459893574,NA,713.0465009814,0.000244096,0.0005523013,NA,34.0249403869,0.0175038038,0.0139475942,3445.1847429992,NA,0.0004376,0.008870794,689.704501343,0.002237136,NA,1.024358502,2128.731717001,NA,NA,0.295364873,2.488269583,3.945E-05,NA,0.01577836,NA,0.000227763,0.088150682,7.3625E-05,9.0422E-05,0.002313134,0.00011572,0.00062844,NA,2.43543472
15_18,115Ad,2018,Lyngstad,Inderøy,635416,111148,10,3026465,Adult,F,620,280,Feathers,3,0,-23.86,48.99,6.84,15.14,198337.0393,48454.17728,992997.3032,128244.4494,1703512.778,51080.9842,0,8408.521136,7098.256751,1669.957,1513101.568,67462.50417,122948.7054,51080.9842,1256965.255,128244.4494,90739.41747,442544.0316,993620.4239,227689.889,1385209.704,933.9832762,9711.430508,23.97115873,3454.871599,1599.88984,0.0077492228,32.9053558484,0.0332934146,0.0051934115,0.2764703846,0.2036639664,0.0018218178,31.06596645,0.0010959342,0.0309454397,0.045173838,0.0863505649,0.0039189151,3.4723303036,0.0022887224,0.0016828679,0.0009328149,38.7970958533,0.0104646195,NA,0.0006460522,0.8391339303,0.0004833298,15.2210864942,0.0143821237,0.072262333,0.0002849508,15.9921728734,0.6300505997,0.0843884986,15.0713022453,0.004994223,0.01471396,0.083895665,83.951751557,0.029224467,0.003746711,0.05839036,24553.234151955,0.011473732,0.003055673,1.255902902,73.075725014,0.003498897,0.015151812,0.099624038,0.000462305,0.002807623,2.183581936,0.000502188,0.001884413,0.074805603,0.00377353,0.012944859,0.001175791,9.172501947
93_17,1Ad,2017,Ronglan,Levanger,634021,110556,15,3026466,Adult,F,585,273,Blood,3,0,NA,NA,NA,NA,40155.07105,54803.767,1753504.952,58555.21931,1091368.762,110505.2318,20606.17781,2755.828753,0,7297.910189,927676.6974,168059.7221,9318.0822,125363.9874,1858517.529,50616.90201,177789.2613,268177.0071,303649.4255,472864.4778,1917072.748,3258.734364,4605.152537,54.27497531,9614.808421,1384.991504,NA,0.3240795915,0.0066682541,0.0001133626,0.18818047,0.0504408761,NA,41.4321393087,0.0030641309,0.0001671311,0.0137970735,0.007371601,0.0023523189,0.2994164952,NA,NA,NA,340.8398360392,NA,5.30969E-05,NA,0.0469759048,NA,1224.8317593322,5.45037E-05,0.0033648727,NA,56.5233697382,0.0197487598,0.0203968898,2633.9231892204,NA,0.000127578,0.003211852,982.902069429,0.006758433,NA,1.51471529,1983.861304986,NA,NA,0.374017951,3.25981004,2.7252E-05,NA,0.015850657,NA,2.7252E-05,0.015203547,4.7026E-05,3.134E-05,0.005350544,3.8485E-05,0.000165271,NA,3.067018621
6_17,1Ad,2017,Ronglan,Levanger,634021,110556,15,3026466,Adult,F,585,273,Feathers,3,0,-23.72,48.78,6.78,15.06,40155.07105,54803.767,1753504.952,58555.21931,1091368.762,110505.2318,20606.17781,2755.828753,0,7297.910189,927676.6974,168059.7221,9318.0822,125363.9874,1858517.529,50616.90201,177789.2613,268177.0071,303649.4255,472864.4778,1917072.748,3258.734364,4605.152537,54.27497531,9614.808421,1384.991504,0.0307103227,132.4061878565,0.0396107461,0.056412888,0.2842526978,0.8704383596,0.0138306065,242.7430035433,0.0026903097,0.0995909054,0.0887906749,0.3105697978,0.00928453,2.8973995438,0.0061578831,0.0033864902,0.0018111317,97.4787981128,0.0320762944,NA,0.0019424378,1.2381463573,0.0013386587,37.6275684467,0.0424066788,0.0638451177,0.0004303431,65.5333394494,3.3906038126,0.0900754339,42.0965672175,0.016236342,0.045020036,0.124247344,81.553150601,0.104019288,0.011022397,0.174570967,26162.622396413,0.041566292,0.029294191,1.083013806,338.805588742,0.008353809,0.032145118,0.909168201,0.00107891,0.013286404,8.120732758,0.001600403,0.007896558,0.27291152,0.035420988,0.033385939,0.00368016,13.520162087
8_17,2Ad,2017,Nesjan,Levanger,634406,111753,18,3026467,Adult,F,630,281,Feathers,4,3,-24,48.75,8.34,14.89,857815.7058,162919.0177,1305726.359,38373.49547,436663.3927,236514.4015,0,54457.14489,47540.36732,0,182081.9835,211948.6413,42632.76797,236514.4015,2428458.595,38373.49547,292867.4398,4115.7605,20626.95705,355567.6368,2466832.09,883.1127387,6978.691793,43.45522588,5924.819493,5602.761169,0.0190502152,47.2518220896,0.0238266838,0.0219662966,0.5254298241,0.5612267149,0.0041972975,395.2330952442,0.0010301946,0.0319474434,0.0450361241,0.1548666666,0.0024769124,2.9123398796,0.0027778563,0.0012085938,0.0008952812,46.4394430119,0.0107277374,NA,0.0009113486,0.7037282284,0.0004941013,16.7357668682,0.0138057047,0.0138256741,0.000159243,24.523689812,0.6446510585,0.1112917158,14.9210342391,0.000520261,0.01439432,0.064481437,93.749412899,0.094266688,0.003757055,0.065978343,27316.27196013,0.020821576,0.01228267,1.199997354,103.285264406,0.002943255,0.029092422,0.369170233,0.000484333,0.005245766,4.140041221,0.000470392,0.001842612,0.107539509,0.021377547,0.01435626,0.001362068,6.930399117
94_17,2Ad,2017,Nesjan,Levanger,634406,111753,18,3026467,Adult,F,630,281,Blood,4,3,NA,NA,NA,NA,857815.7058,162919.0177,1305726.359,38373.49547,436663.3927,236514.4015,0,54457.14489,47540.36732,0,182081.9835,211948.6413,42632.76797,236514.4015,2428458.595,38373.49547,292867.4398,4115.7605,20626.95705,355567.6368,2466832.09,883.1127387,6978.691793,43.45522588,5924.819493,5602.761169,NA,0.2313291422,0.003815261,0.00012586,0.1373040541,0.07660182,NA,34.7102575583,0.0011553006,0.0001793466,0.0076769148,0.0039112562,0.0007012625,0.4409297913,NA,NA,NA,551.3665560396,NA,6.12309E-05,NA,0.0718053771,NA,1923.061137798,5.45037E-05,0.0072253554,NA,79.7838774123,0.022645477,0.0253868001,1875.0821682797,NA,0.00012427,0.003211852,1536.249973415,0.015226177,NA,1.855917928,2514.930447885,NA,NA,0.409412855,3.25981004,2.7252E-05,NA,0.009941251,NA,2.7252E-05,0.003425751,4.224E-05,3.134E-05,0.017658003,3.8485E-05,0.000133683,NA,4.711559779
